name,category,Ma=2.0 阻力系数,Ma=2.0 升力系数,Ma=1.5 阻力系数,Ma=1.5 升力系数,Ma=0.734 阻力系数,Ma=0.734 新阻力系数,Ma=0.734 升力系数,Ma=0.25 阻力系数,Ma=0.25 升力系数,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9,Mode 10,Mode 11,Mode 12,Mode 13,Mode 14,Mode 15,Mode 16,Mode 17,Mode 18,Mode 19,Ma=0.734，α=2.832，Re=6.5E+6
naca8617,,0.1,0.12,0.230516692,0.060098783,0.100429674,0.097203077,0.674834288,0.015904266,1.269401543,0.238453472,0.429402541,0.108874552,0.828859405,-0.136880638,0.912760072,0.18077407,0.705038675,0.493347018,0.608720349,0.014079255,-0.421215573,0.536310399,-0.762167652,0.704583343,-0.394076376,0.389843912,0.071513239,0.233628318,
naca8618,,0.1,0.12,0.1,0.12,0.101449878,0.098803199,0.60282632,0.016400556,1.249493561,0.252480147,0.441617931,0.124465438,0.837463788,-0.118489843,0.918882917,0.197681436,0.714309109,0.505753894,0.619752468,0.001863864,-0.436806459,0.527706016,-0.780558447,0.698460498,-0.410983742,0.380573478,0.059106363,0.222596199,
naca8619,,0.1,0.12,0.1,0.12,0.103933634,0.10196444,0.536864268,0.016923558,1.228287923,0.266506822,0.453833322,0.140056324,0.846068171,-0.100099049,0.925005762,0.214588802,0.723579544,0.51816077,0.630784587,-0.010351526,-0.452397345,0.519101634,-0.798949241,0.692337653,-0.427891108,0.371303043,0.046699487,0.21156408,
naca8620,,0.1,0.12,0.1,0.12,0.10825322,0.103369173,0.472149525,0.017473032,1.205752946,0.280533497,0.466048713,0.15564721,0.854672553,-0.081708254,0.931128607,0.231496168,0.732849978,0.530567646,0.641816705,-0.022566917,-0.467988231,0.510497251,-0.817340036,0.686214808,-0.444798474,0.362032609,0.034292611,0.200531962,
naca8621,,0.1,0.12,0.1,0.12,0.111490562,0.103734258,0.426071805,0.018046275,1.182194243,0.294560171,0.478264104,0.171238096,0.863276936,-0.06331746,0.937251452,0.248403534,0.742120412,0.542974522,0.652848824,-0.034782308,-0.483579117,0.501892869,-0.83573083,0.680091964,-0.46170584,0.352762175,0.021885735,0.189499843,
naca8622,,0.1,0.12,0.1,0.12,0.108458655,0.109399429,0.36582794,0.01864006,1.157611693,0.308586846,0.490479494,0.186828982,0.871881318,-0.044926665,0.943374297,0.2653109,0.751390846,0.555381398,0.663880942,-0.046997699,-0.499170003,0.493288486,-0.854121625,0.673969119,-0.478613206,0.343491741,0.009478859,0.178467725,
naca8623,,0.1,0.12,0.1,0.12,0.115906245,0.117663411,0.249145306,0.019255469,1.131890469,0.322613521,0.502694885,0.202419868,0.880485701,-0.026535871,0.949497142,0.282218267,0.76066128,0.567788273,0.674913061,-0.059213089,-0.514760889,0.484684103,-0.872512419,0.667846274,-0.495520572,0.334221307,-0.002928016,0.167435606,
naca8624,,0.1,0.12,0.1,0.12,0.113886482,0.119090232,0.143322354,0.019888878,1.105220933,0.336640196,0.514910276,0.218010754,0.889090083,-0.008145076,0.955619987,0.299125633,0.769931715,0.580195149,0.68594518,-0.07142848,-0.530351775,0.476079721,-0.890903214,0.661723429,-0.512427938,0.324950872,-0.015334892,0.156403487,
naca8706,,0.1,0.12,0.14168491,0.1384305,0.069877744,0.073616118,1.216398231,0.014322025,1.462693265,0.084942417,0.263910977,-0.042045338,0.678249055,-0.398608105,1.053531496,-0.403414078,0.949329922,0.339421517,0.64448851,0.117259665,-0.231504959,0.579678697,-0.622741253,0.976104445,-0.588534235,0.814378484,0.200796821,0.516514349,
naca8707,,0.1,0.12,0.147485367,0.130989749,0.072608723,0.076337103,1.189141293,0.014025512,1.461765975,0.099099487,0.276131919,-0.026257036,0.686463251,-0.379930343,1.05998375,-0.387987399,0.960575875,0.350973575,0.655153024,0.105038722,-0.247293261,0.571464501,-0.641419016,0.96965219,-0.603960915,0.803132531,0.189244763,0.505849835,
naca8708,,0.1,0.12,0.153547077,0.123702939,0.075901146,0.078500732,1.160511644,0.014338728,1.45364178,0.113256556,0.288352862,-0.010468734,6.95E-01,-0.361252581,1.066436004,-0.372560719,0.971821828,0.362525633,0.665817537,0.092817779,-0.263081563,0.563250304,-0.660096778,0.963199936,-0.619387594,0.791886578,0.177692705,0.495185322,
naca8709,,0.1,0.12,0.159820007,0.116075016,0.078949015,0.080272293,1.125494472,0.014744943,1.44224583,0.127413626,0.300573805,0.005319567,0.702891644,-0.342574818,1.072888258,-0.357134039,0.983067782,0.374077691,0.67648205,0.080596837,-0.278869864,0.555036108,-0.67877454,0.956747682,-0.634814274,0.780640624,0.166140647,0.484520808,
naca8710,,0.1,0.12,0.166705712,0.108774664,0.081566091,0.08224109,1.081575533,0.015316235,1.429935731,0.141570696,0.312794747,0.021107869,0.711105841,-0.323897056,1.079340512,-0.34170736,0.994313735,0.385629749,0.687146564,0.068375894,-0.294658166,0.546821911,-0.697452303,0.950295428,-0.650240954,0.769394671,0.154588589,0.473856295,
naca8711,,0.1,0.12,0.173997418,0.101664962,0.082249785,0.089781064,1.053422591,0.015958707,1.416537573,0.155727765,0.32501569,0.036896171,0.719320037,-0.305219294,1.085792767,-0.32628068,1.005559688,0.397181806,0.697811077,0.056154951,-0.310446468,0.538607715,-0.716130065,0.943843174,-0.665667633,0.758148718,0.143036531,0.463191782,
naca8712,,0.1,0.12,0.182054701,0.095449817,0.08479608,0.090087971,1.04340621,0.016515082,1.401447652,0.169884835,0.337236633,0.052684473,0.727534234,-0.286541531,1.092245021,-0.310854,1.016805641,0.408733865,0.708475591,0.043934009,-0.32623477,0.53039352,-0.734807831,0.937390923,-0.681094316,0.746902766,0.131484473,0.452527268,
naca8713,,0.1,0.12,0.190783925,0.089772911,0.093752969,0.088664042,0.965283259,0.017096977,1.384992985,0.184041904,0.349457575,0.068472775,0.73574843,-0.267863769,1.098697275,-0.295427321,1.028051594,0.420285922,0.719140104,0.031713066,-0.342023071,0.522179322,-0.75348559,0.930938665,-0.696520993,0.735656812,0.119932415,0.441862755,
naca8714,,0.1,0.12,0.198825135,0.082346752,0.090143409,0.096887484,0.91586663,0.017666516,1.367255439,0.198198974,0.361678518,0.084261076,0.743962627,-0.249186007,1.105149529,-0.280000641,1.039297548,0.43183798,0.729804618,0.019492123,-0.357811373,0.513965126,-0.772163352,0.924486411,-0.711947673,0.724410858,0.108380357,0.431198241,
naca8715,,0.1,0.12,0.1,0.12,0.094025446,0.105797207,0.897518656,0.018048297,1.348576639,0.212356043,0.373899461,0.100049378,0.752176823,-0.230508244,1.111601784,-0.264573961,1.050543501,0.443390038,0.740469131,0.007271181,-0.373599675,0.505750929,-0.790841114,0.918034157,-0.727374352,0.713164905,0.096828299,0.420533728,
naca8716,,0.1,0.12,0.1,0.12,0.104140336,0.106097982,0.880430438,0.018498503,1.32923067,0.226513113,0.386120403,0.11583768,0.76039102,-0.211830482,1.118054038,-0.249147281,1.061789454,0.454942096,0.751133645,-0.004949762,-0.389387977,0.497536733,-0.809518877,0.911581902,-0.742801032,0.701918952,0.085276241,0.409869214,
naca8717,,0.1,0.12,0.1,0.12,0.102076953,0.10070625,0.829528235,0.019014156,1.309324204,0.240670182,0.398341346,0.131625982,0.768605216,-0.19315272,1.124506292,-0.233720602,1.073035407,0.466494154,0.761798158,-0.017170705,-0.405176279,0.489322536,-0.828196639,0.905129648,-0.758227712,0.690672999,0.073724183,0.399204701,
naca8718,,0.1,0.12,0.1,0.12,0.098404833,0.101525197,0.741509949,0.019545712,1.288721373,0.254827252,0.410562289,0.147414283,0.776819413,-0.174474957,1.130958546,-0.218293922,1.08428136,0.478046212,0.772462671,-0.029391647,-0.42096458,0.48110834,-0.846874401,0.898677394,-0.773654391,0.679427046,0.062172125,0.388540187,
naca8719,,0.1,0.12,0.1,0.12,0.099551765,0.108825339,0.675984003,0.020095564,1.267391708,0.268984322,0.422783231,0.163202585,0.785033609,-0.155797195,1.137410801,-0.202867242,1.095527313,0.48959827,0.783127185,-0.04161259,-0.436752882,0.472894143,-0.865552164,0.89222514,-0.789081071,0.668181093,0.050620067,0.377875674,
naca8720,,0.1,0.12,0.1,0.12,0.101408156,0.112527663,0.618202115,0.020647996,1.245475214,0.283141391,0.435004174,0.178990887,0.793247806,-0.137119433,1.143863055,-0.187440563,1.106773267,0.501150328,0.793791698,-0.053833533,-0.452541184,0.464679947,-0.884229926,0.885772885,-0.804507751,0.656935139,0.039068009,0.367211161,
naca8721,,0.1,0.12,0.1,0.12,0.103877406,0.109765011,0.547080123,0.021212512,1.222847834,0.297298461,0.447225117,0.194779189,0.801462002,-0.11844167,1.150315309,-0.172013883,1.11801922,0.512702386,0.804456212,-0.066054475,-0.468329486,0.45646575,-0.902907688,0.879320631,-0.81993443,0.645689186,0.027515951,0.356546647,
naca8722,,0.1,0.12,0.1,0.12,0.111962847,0.109052211,0.489998648,0.021811067,1.199711043,0.31145553,0.459446059,0.21056749,0.809676198,-0.099763908,1.156767563,-0.156587203,1.129265173,0.524254444,0.815120725,-0.078275418,-0.484117787,0.448251554,-0.921585451,0.872868377,-0.83536111,0.634443233,0.015963893,0.345882134,
naca8723,,0.1,0.12,0.1,0.12,0.113422577,0.115728239,0.430495003,0.022405978,1.175944518,0.3256126,0.471667002,0.226355792,0.817890395,-0.081086146,1.163219818,-0.141160524,1.140511126,0.535806502,0.825785239,-0.09049636,-0.499906089,0.440037357,-0.940263213,0.866416123,-0.85078779,0.62319728,0.004411835,0.33521762,
naca8724,,0.1,0.12,0.309615841,0.028830825,0.112337112,0.116430516,0.323044574,0.022994193,1.151525391,0.339769669,0.483887945,0.242144094,0.826104591,-0.062408384,1.169672072,-0.125733844,1.151757079,0.54735856,0.836449752,-0.102717303,-0.515694391,0.431823161,-0.958940975,0.859963869,-0.86621447,0.611951327,-0.007140222,0.324553107,
naca9306,,0.1,0.12,0.207518811,0.217411193,0.099370272,0.102350733,0.606978612,0.011032149,1.300556075,0.074638844,0.576098997,-0.399973766,1.856116147,-1.947781828,2.611314157,-1.38928005,1.215423202,-0.010105844,0.406191731,0.431831279,-0.577573218,1.692068741,-2.065289821,2.42636805,-1.504571456,1.061405957,-0.145495727,0.264489426,
naca9307,,0.1,0.12,0.210004968,0.199371017,0.101722193,0.104285038,0.547623976,0.011330109,1.301301954,0.087078651,0.588121307,-0.385173811,1.869786764,-1.937989496,2.626726332,-1.379672433,1.228257973,0.001176647,0.418000256,0.419808969,-0.592373172,1.678398124,-2.075082154,2.410955875,-1.514179073,1.048571186,-0.156778217,0.2526809,
naca9308,,0.1,0.12,0.212270271,0.180130617,0.104754362,0.105370653,0.487153551,0.011633472,1.301091511,0.099518459,0.600143617,-0.370373857,1.883457382,-1.928197163,2.642138508,-1.370064816,1.241092743,0.012459137,0.429808781,0.407786659,-0.607173126,1.664727507,-2.084874487,2.395543699,-1.52378669,1.035736416,-0.168060707,0.240872375,
naca9309,,0.1,0.12,0.215207978,0.165415022,0.106231239,0.106484548,0.436060597,0.011916593,1.299659575,0.111958266,0.612165927,-0.355573903,1.897127999,-1.91840483,2.657550683,-1.360457199,1.253927514,0.023741627,0.441617307,0.395764349,-0.621973081,1.651056889,-2.09466682,2.380131524,-1.533394307,1.022901645,-0.179343198,0.229063849,
naca9310,,0.1,0.12,0.219640479,0.150947425,0.106998137,0.109063175,0.388976299,0.012179288,1.296929582,0.124398073,0.624188236,-0.340773948,1.910798616,-1.908612497,2.672962859,-1.350849582,1.266762284,0.035024118,0.453425832,0.383742039,-0.636773035,1.637386272,-2.104459152,2.364719348,-1.543001924,1.010066875,-0.190625688,0.217255324,
naca9311,,0.1,0.12,0.223796709,0.139405509,0.112042546,0.111680887,0.340975746,0.012458033,1.292904864,0.136837881,0.636210546,-0.325973994,1.924469233,-1.898820165,2.688375034,-1.341241965,1.279597055,0.046306608,0.465234358,0.371719729,-0.651572989,1.623715655,-2.114251485,2.349307173,-1.552609541,0.997232104,-0.201908178,0.205446798,
naca9312,,0.1,0.12,0.229213213,0.12678312,0.114245737,0.116781157,0.292154382,0.012753811,1.287562974,0.149277688,0.648232856,-0.31117404,1.93813985,-1.889027832,2.70378721,-1.331634348,1.292431825,0.057589098,0.477042883,0.35969742,-0.666372944,1.610045038,-2.124043818,2.333894997,-1.562217158,0.984397334,-0.213190668,0.193638273,
naca9313,,0.1,0.12,0.23473854,0.117696428,0.116992358,0.120880775,0.247164636,0.013068775,1.280913466,0.161717495,0.660255166,-0.296374085,1.951810468,-1.879235499,2.719199385,-1.322026731,1.305266596,0.068871588,0.488851408,0.34767511,-0.681172898,1.596374421,-2.133836151,2.318482822,-1.571824775,0.971562563,-0.224473159,0.181829748,
naca9314,,0.1,0.12,0.241006383,0.107775923,0.11618801,0.123884073,0.203110399,0.013399744,1.272866681,0.174157303,0.672277476,-0.281574131,1.965481085,-1.869443166,2.734611561,-1.312419113,1.318101366,0.080154079,0.500659934,0.3356528,-0.695972852,1.582703803,-2.143628483,2.303070646,-1.581432393,0.958727793,-0.235755649,0.170021222,
naca9315,,0.1,0.12,0.248773877,0.099295576,0.118698476,0.124066263,0.129548927,0.013751397,1.263193206,0.18659711,0.684299786,-0.266774177,1.979151702,-1.859650834,2.750023736,-1.302811496,1.330936137,0.091436569,0.512468459,0.32363049,-0.710772807,1.569033186,-2.153420816,2.287658471,-1.59104001,0.945893022,-0.247038139,0.158212697,
naca9316,,0.1,0.12,0.255262317,0.092111282,0.122292214,0.124375047,0.065386548,0.014122847,1.25170854,0.199036917,0.696322096,-0.251974222,1.992822319,-1.849858501,2.765435912,-1.293203879,1.343770907,0.102719059,0.524276985,0.31160818,-0.725572761,1.555362569,-2.163213149,2.272246295,-1.600647627,0.933058252,-0.25832063,0.146404171,
naca9317,,0.1,0.12,0.263401506,0.084162528,0.124976825,0.127428907,0.021864932,0.014517092,1.238406389,0.211476725,0.708344405,-0.237174268,2.006492936,-1.840066168,2.780848087,-1.283596262,1.356605678,0.114001549,0.53608551,0.29958587,-0.740372715,1.541691952,-2.173005482,2.25683412,-1.610255244,0.920223481,-0.26960312,0.134595646,
naca9318,,0.1,0.12,0.271947021,0.077757305,0.128384825,0.130706719,-0.020284282,0.014935341,1.223369333,0.223916532,0.720366715,-0.222374314,2.020163553,-1.830273835,2.796260263,-1.273988645,1.369440448,0.12528404,0.547894036,0.28756356,-0.75517267,1.528021335,-2.182797814,2.241421944,-1.619862861,0.907388711,-0.28088561,0.122787121,
naca9319,,0.1,0.12,0.279624442,0.070345068,0.131518923,0.133949874,-0.062048731,0.015378274,1.206546102,0.236356339,0.732389025,-0.207574359,2.033834171,-1.820481503,2.811672438,-1.264381028,1.382275219,0.13656653,0.559702561,0.275541251,-0.769972624,1.514350718,-2.192590147,2.226009769,-1.629470478,0.89455394,-0.2921681,0.110978595,
naca9320,,0.1,0.12,0.28859069,0.062495608,0.13407508,0.136870208,-0.105921231,0.015856034,1.188064542,0.248796147,0.744411335,-0.192774405,2.047504788,-1.81068917,2.827084614,-1.254773411,1.395109989,0.14784902,0.571511086,0.263518941,-0.784772578,1.5006801,-2.20238248,2.210597593,-1.639078095,0.88171917,-0.303450591,0.09917007,
naca9321,,0.1,0.12,0.298614361,0.056388529,0.136460625,0.139961942,-0.148333039,0.016346933,1.167997776,0.261235954,0.756433645,-0.177974451,2.061175405,-1.800896837,2.842496789,-1.245165794,1.40794476,0.159131511,0.583319612,0.251496631,-0.799572533,1.487009483,-2.212174813,2.195185418,-1.648685712,0.868884399,-0.314733081,0.087361544,
naca9322,,0.1,0.12,0.307396421,0.050897618,0.138899279,0.143198001,-0.191993741,0.016861549,1.146081148,0.273675761,0.768455955,-0.163174496,2.074846022,-1.791104504,2.857908965,-1.235558177,1.42077953,0.170414001,0.595128137,0.239474321,-0.814372487,1.473338866,-2.221967145,2.179773242,-1.658293329,0.856049629,-0.326015571,0.075553019,
naca9323,,0.1,0.12,0.317574316,0.044910321,0.142095975,0.146117171,-0.23352384,0.017405014,1.122739103,0.286115569,0.780478265,-0.148374542,2.088516639,-1.781312172,2.87332114,-1.225950559,1.433614301,0.181696491,0.606936663,0.227452011,-0.829172442,1.459668249,-2.231759478,2.164361067,-1.667900947,0.843214858,-0.337298061,0.063744493,
naca9324,,0.1,0.12,0.328965008,0.038913286,0.14875992,0.164796202,-0.115823198,0.01797833,1.098007928,0.298555376,0.792500574,-0.133574588,2.102187257,-1.771519839,2.888733316,-1.216342942,1.446449071,0.192978981,0.618745188,0.215429701,-0.843972396,1.445997632,-2.241551811,2.148948891,-1.677508564,0.830380088,-0.348580552,0.051935968,
naca9406,,0.1,0.12,0.200062952,0.209815642,0.094480386,0.098149787,0.779355782,0.01114369,1.351681936,0.079397729,0.449132385,-0.221963738,1.265275897,-0.897969265,1.47511551,-0.478158713,0.77312226,0.202168575,0.406920258,0.304819952,-0.405279525,1.149818448,-1.110442365,1.395827826,-0.673897785,0.66157643,0.052284052,0.270315849,
naca9407,,0.1,0.12,0.202015778,0.189613928,0.09431914,0.100336737,0.723353037,0.011354048,1.351113312,0.092630684,0.461158421,-0.206687422,1.274897351,-0.880263173,1.481722817,-0.461847123,0.782417746,0.214658952,0.418303959,0.292793916,-0.420555841,1.140196994,-1.128148457,1.389220519,-0.690209374,0.652280945,0.039793675,0.258932148,
naca9408,,0.1,0.12,0.204332021,0.168516434,0.096276641,0.100656225,0.652553672,0.011582103,1.349257652,0.105863639,0.473184457,-0.191411106,1.284518805,-0.862557082,1.488330125,-0.445535534,0.791713232,0.227149329,0.42968766,0.28076788,-0.435832156,1.13057554,-1.145854549,1.382613212,-0.706520963,0.642985459,0.027303298,0.247548448,
naca9409,,0.1,0.12,0.206601878,0.146146982,0.098637562,0.102441699,0.594023985,0.011876906,1.346478022,0.119096594,0.485210493,-0.176134791,1.294140259,-0.84485099,1.494937432,-0.429223945,0.801008717,0.239639706,0.44107136,0.268741844,-0.451108472,1.120954086,-1.16356064,1.376005904,-0.722832553,0.633689973,0.014812921,0.236164747,
naca9410,,0.1,0.12,0.208808206,0.125794846,0.100889013,0.104748736,0.54442586,0.012235473,1.342677615,0.132329549,0.497236529,-0.160858475,1.303761713,-0.827144898,1.501544739,-0.412912355,0.810304203,0.252130083,0.452455061,0.256715808,-0.466384788,1.111332632,-1.181266732,1.369398597,-0.739144142,0.624394487,0.002322544,0.224781046,
naca9411,,0.1,0.12,0.213864553,0.113262998,0.10334235,0.107011708,0.491461426,0.012593183,1.33760282,0.145562504,0.509262565,-0.145582159,1.313383167,-0.809438807,1.508152046,-0.396600766,0.819599689,0.26462046,0.463838762,0.244689772,-0.481661103,1.101711178,-1.198972824,1.36279129,-0.755455731,0.615099001,-0.010167833,0.213397346,
naca9412,,0.1,0.12,0.218718951,0.100437019,0.105537227,0.108003192,0.448733065,0.01294339,1.330949815,0.158795459,0.521288601,-0.130305844,1.323004621,-0.791732715,1.514759353,-0.380289177,0.828895175,0.277110837,0.475222463,0.232663736,-0.496937419,1.092089724,-1.216678915,1.356183983,-0.771767321,0.605803516,-0.022658209,0.202013645,
naca9413,,0.1,0.12,0.224773046,0.091198417,0.107286658,0.110940908,0.403528827,0.013293799,1.32272403,0.172028414,0.533314637,-0.115029528,1.332626075,-0.774026623,1.52136666,-0.363977587,0.838190661,0.289601214,0.486606163,0.2206377,-0.512213734,1.08246827,-1.234385007,1.349576676,-0.78807891,0.59650803,-0.035148586,0.190629944,
naca9414,,0.1,0.12,0.231327935,0.081427043,0.109415666,0.112424178,0.349548219,0.013647659,1.312815339,0.185261369,0.545340673,-0.099753213,1.342247529,-0.756320532,1.527973967,-0.347665998,0.847486146,0.302091591,0.497989864,0.208611664,-0.52749005,1.072846815,-1.252091099,1.342969369,-0.804390499,0.587212544,-0.047638963,0.179246243,
naca9415,,0.1,0.12,0.238473225,0.073728908,0.111794874,0.115988857,0.307369448,0.014009089,1.301289766,0.198494324,0.557366709,-0.084476897,1.351868983,-0.738614439,1.534581273,-0.331354408,0.856781631,0.314581968,0.509373565,0.196585628,-0.542766365,1.06322536,-1.269797189,1.33636206,-0.820702087,0.577917058,-0.06012934,0.167862542,
naca9416,,0.1,0.12,0.245898793,0.065489341,0.119776538,0.116808574,0.25465512,0.014385188,1.288166103,0.211727279,0.569392745,-0.069200581,1.361490438,-0.720908348,1.541188581,-0.31504282,0.866077118,3.27E-01,0.520757266,0.184559592,-0.558042681,1.053603907,-1.287503282,1.329754755,-0.837013678,0.568621573,-0.072619717,0.156478842,
naca9417,,0.1,0.12,0.254624071,0.05841244,0.118733546,0.120568012,0.211880236,0.014791349,1.273359084,0.224960233,0.581418781,-0.053924266,1.371111892,-0.703202257,1.547795888,-0.29873123,0.875372604,0.339562721,0.532140966,0.172533556,-0.573318997,1.043982453,-1.305209374,1.323147448,-0.853325267,0.559326087,-0.085110094,0.145095141,
naca9418,,0.1,0.12,0.262588779,0.051418361,0.122881189,0.123129665,0.169890561,0.015230843,1.256915432,0.238193188,0.593444817,-0.03864795,1.380733346,-0.685496165,1.554403195,-0.282419641,0.88466809,0.352053098,0.543524667,0.16050752,-0.588595312,1.034360999,-1.322915466,1.316540141,-0.869636857,0.550030601,-0.097600471,0.13371144,
naca9419,,0.1,0.12,0.271654147,0.043528191,0.126598807,0.125796691,0.244583129,0.015712433,1.238907688,0.251426143,0.605470853,-0.023371634,1.3903548,-0.667790073,1.561010502,-0.266108052,0.893963575,0.364543475,0.554908368,0.148481484,-0.603871628,1.024739545,-1.340621557,1.309932834,-0.885948446,0.540735115,-0.110090848,0.12232774,
naca9420,,0.1,0.12,0.281115909,0.038251086,0.123376567,0.128945797,0.194347438,0.01622526,1.219413699,0.264659098,0.617496889,-0.008095319,1.399976254,-0.650083982,1.567617809,-0.249796462,0.903259061,0.377033852,0.566292068,0.136455448,-0.619147944,1.015118091,-1.358327649,1.303325527,-0.902260035,0.531439629,-0.122581225,0.110944039,
naca9421,,0.1,0.12,0.1,0.12,0.121963783,0.131744995,0.13092786,0.016767131,1.198424866,0.277892053,0.629522925,0.007180997,1.409597708,-0.63237789,1.574225116,-0.233484873,0.912554547,0.389524229,0.577675769,0.124429412,-0.634424259,1.005496637,-1.376033741,1.29671822,-0.918571625,0.522144144,-0.135071602,0.099560338,
naca9422,,0.1,0.12,0.1,0.12,0.125620875,0.138681563,0.082319441,0.01733715,1.175874734,0.291125008,0.641548961,0.022457312,1.419219162,-0.614671798,1.580832423,-2.17E-01,0.921850033,0.402014606,0.58905947,0.112403376,-0.649700575,0.995875183,-1.393739832,1.290110913,-0.934883214,0.512848658,-0.147561979,0.088176637,
naca9423,,0.1,0.12,0.1,0.12,0.130822312,0.144418653,-0.026675845,0.017939711,1.151775108,0.304357963,0.653574997,0.037733628,1.428840616,-0.596965706,1.587439731,-0.200861694,0.931145518,0.414504983,0.600443171,0.10037734,-0.664976891,0.986253729,-1.411445924,1.283503606,-0.951194803,0.503553172,-0.160052356,0.076792937,
naca9424,,0.1,0.12,0.1,0.12,0.143582785,0.140598691,-0.129270883,0.018563133,1.126192339,0.317590918,0.665601034,0.053009944,1.43846207,-0.579259615,1.594047038,-0.184550105,0.940441004,0.42699536,0.611826871,0.088351303,-0.680253206,0.976632275,-1.429152016,1.276896298,-0.967506393,0.494257686,-0.172542733,0.065409236,
naca9506,,0.134429685,0.039838237,0.192114945,0.201822434,0.087995016,0.090368084,0.986585968,0.01167947,1.423982574,0.08194814,0.373747533,-0.143372105,1.034650718,-0.696062713,1.369926049,-0.391289625,0.795170271,0.25776529,0.464742365,0.228758397,-0.328392484,0.926236524,-0.908246415,1.280676462,-0.577327991,0.67687106,0.111695308,0.329907491,
naca9507,,0.1,0.12,0.196354655,0.189004273,0.089694736,0.092351338,0.950658398,0.011905363,1.422617683,0.095606163,0.385829961,-0.12795374,1.043685234,-0.678380737,1.377363515,-0.375786428,0.805028538,0.269937789,0.475978605,0.216675969,-0.343810849,0.917202007,-0.925928391,1.273238996,-0.592831188,0.667012792,0.09952281,0.318671252,
naca9508,,0.1,0.12,0.20004222,0.173487654,0.091388869,0.099297915,0.92212663,0.012165297,1.419404622,0.109264186,0.397912389,-0.112535375,1.05271975,-0.660698762,1.384800981,-0.360283231,0.814886806,0.282110287,0.487214844,0.204593541,-0.359229214,0.908167491,-0.943610366,1.26580153,-0.608334385,0.657154524,0.087350311,0.307435012,
naca9509,,0.1,0.12,0.203210333,0.155548369,0.09816473,0.105261427,0.916648637,0.012438853,1.414341005,0.122922209,0.409994817,-0.09711701,1.061754266,-0.643016787,1.392238446,-0.344780034,0.824745074,0.294282786,0.498451084,0.192511113,-0.374647579,0.899132975,-0.961292341,1.258364064,-0.623837582,0.647296257,0.075177813,0.296198773,
naca9510,,0.1,0.12,0.207207586,0.139464818,0.098814936,0.102879916,0.879988936,0.012762862,1.40780965,0.136580233,0.422077245,-0.081698645,1.070788783,-0.625334812,1.399675912,-0.329276837,0.834603341,0.306455284,0.509687323,0.180428685,-0.390065944,0.890098459,-0.978974316,1.250926599,-0.639340779,0.637437989,0.063005314,0.284962533,
naca9511,,0.1,0.12,0.211618644,0.123235673,0.095511787,0.099271322,0.821626597,0.013166904,1.399949632,0.150238256,0.434159674,-0.066280281,1.079823299,-0.607652836,1.407113378,-0.313773639,0.844461609,0.318627783,0.520923563,0.168346257,-0.405484308,0.881063943,-0.996656291,1.243489133,-0.654843977,0.627579721,0.050832816,0.273726294,
naca9512,,0.1,0.12,0.216019955,0.105987196,0.096816805,0.100736958,0.750576516,0.013605393,1.390610692,0.163896279,0.446242102,-0.050861916,1.088857815,-0.589970861,1.414550843,-0.298270442,0.854319876,0.330800281,0.532159802,0.156263829,-0.420902673,0.872029426,-1.014338267,1.236051668,-0.670347174,0.617721454,0.038660317,0.262490054,
naca9513,,0.1,0.12,0.221185762,0.092217871,0.100665765,0.107140389,0.699288247,0.014048663,1.379630196,0.177554303,0.45832453,-0.035443551,1.097892331,-0.572288886,1.421988309,-0.282767245,0.864178144,0.34297278,0.543396042,0.144181401,-0.436321038,0.86299491,-1.032020242,1.228614202,-0.685850371,0.607863186,0.026487819,0.251253815,
naca9514,,0.1,0.12,0.227924972,0.081004021,0.108332041,0.116971463,0.675714635,0.0145159,1.366980985,0.191212326,0.470406958,-0.020025186,1.106926847,-0.554606911,1.429425775,-0.267264048,0.874036412,0.355145278,0.554632281,1.32E-01,-0.451739403,0.853960394,-1.049702217,1.221176736,-0.701353568,0.598004919,0.01431532,0.240017576,
naca9515,,0.1,0.12,0.234572631,0.071798396,0.115029735,0.119532563,0.66130103,0.014962967,1.352522413,0.204870349,0.482489386,-0.004606821,1.115961364,-0.536924935,1.43686324,-0.251760851,0.883894679,0.367317777,0.565868521,0.120016545,-0.467157768,0.844925878,-1.067384192,1.213739271,-0.716856765,0.588146651,0.002142822,0.228781336,
naca9516,,0.1,0.12,0.242343569,0.062512184,0.11750061,0.114517111,0.616935581,0.015404661,1.336314124,0.218528372,0.494571814,0.010811544,1.12499588,-0.51924296,1.444300706,-0.236257654,0.893752947,0.379490275,0.57710476,0.107934117,-0.482576133,0.835891362,-1.085066168,1.206301805,-0.732359962,0.578288383,-0.010029677,0.217545097,
naca9517,,0.1,0.12,0.249752,0.053505434,0.116868664,0.110772548,0.546746076,0.015844784,1.318584929,0.232186396,0.506654242,0.026229909,1.134030396,-0.501560985,1.451738172,-0.220754457,0.903611214,0.391662774,0.588341,0.095851689,-0.497994498,0.826856846,-1.102748143,1.198864339,-0.747863159,0.568430116,-0.022202175,0.206308857,
